booking_id,booking_datetime,booking_hour,day_of_week,month,is_weekend,is_peak_hour,is_late_night,public_holiday,pickup_zone,pickup_zone_type,dropoff_zone,dropoff_zone_type,airport_trip,cbd_trip,distance_km,estimated_trip_duration_min,vehicle_type,payment_method,customer_segment,loyalty_tier,customer_tenure_days,rides_last_7_days,rides_last_30_days,customer_cancel_rate_90d,previous_customer_cancellations,avg_previous_wait_time_min,customer_rating,driver_rating,active_driver_supply_zone,booking_demand_zone,supply_demand_ratio,nearby_driver_count,drivers_declined_before_accept,driver_acceptance_time_sec,driver_distance_to_pickup_km,driver_eta_min,weather,is_raining,traffic_level,surge_multiplier,surge_changed_after_booking,promo_applied,promo_discount_sgd,estimated_fare_sgd,app_version,network_quality,customer_cancelled,cancel_reason
BK2026014896,15/5/2026 2:11,2,Friday,5,0,0,1,0,Orchard,Retail,Serangoon,Residential,0,0,9.14,14.6,GrabCar,Corporate,Occasional,,451,2,5,0.055,1,6.7,4.75,4.44,94,78,1.21,17,0,57,1.38,5.9,Heavy Rain,1,Medium,1.15,0,1,2,15.47,Current,Good,0,Not Cancelled
BK2026012578,24/4/2026 5:22,5,Friday,4,0,0,1,0,Jurong East,Mixed,CBD,Business,0,1,4.6,8,GrabCar,Card,Regular,Silver,991,5,10,0.119,2,6,4.24,4.4,73,38,1.92,4,0,18,1.01,3.9,Clear,0,Medium,1,0,0,0,9.98,One version behind,Average,0,Not Cancelled
BK2026006232,26/2/2026 23:37,23,Thursday,2,0,0,1,0,Yishun,Residential,Orchard,Retail,0,0,7.15,13.2,JustGrab,GrabPay,Regular,Gold,217,2,8,0.051,1,7.8,4.48,4.91,78,43,1.81,8,1,65,1.67,4.2,Cloudy,0,Low,1,0,0,0,12.89,Current,Average,0,Not Cancelled
BK2026018063,12/6/2026 20:58,20,Friday,6,0,1,0,0,Clementi,Student/Residential,Jurong East,Mixed,0,0,5.2,7.5,JustGrab,Card,Occasional,Silver,589,0,6,0.009,0,6.2,4.5,4.89,52,76,0.68,2,2,83,6.33,15,Light Rain,1,Medium,1.56,0,1,3,10.22,Outdated,Poor,1,Found alternative transport
BK2026016520,29/5/2026 11:46,11,Friday,5,0,0,0,0,Ang Mo Kio,Residential,Marina Bay,Business/Leisure,0,1,4.96,10.8,JustGrab,Card,Regular,Silver,698,4,9,0.004,0,9.2,4.62,4.78,87,64,1.36,6,0,30,1.39,5.1,Light Rain,1,Medium,1.13,0,0,0,10.98,Current,Good,0,Not Cancelled
BK2026018426,16/6/2026 8:45,8,Tuesday,6,0,1,0,0,Punggol,Residential,Queenstown,Residential,0,0,5.45,11.4,GrabCar,Corporate,Regular,Silver,1034,4,15,0.001,0,5.2,4.2,4.57,48,62,0.77,6,1,66,2.72,9.5,Clear,0,Medium,1.17,0,0,0,12.4,Current,Good,0,Not Cancelled
BK2026004357,9/2/2026 19:40,19,Monday,2,0,1,0,0,Jurong East,Mixed,Queenstown,Residential,0,0,12.2,26.2,GrabCar,Card,Occasional,Silver,230,0,4,0.009,0,8.3,4.66,4.39,37,74,0.5,3,4,98,3.1,9.7,Clear,0,Medium,1.51,0,1,2,25.83,Current,Good,1,App or payment issue
BK2026017194,4/6/2026 15:22,15,Thursday,6,0,0,0,0,Jurong East,Mixed,Sentosa,Leisure,0,0,15.35,27.9,GrabFamily,Card,Regular,Silver,613,1,6,0.042,1,3.4,4.76,4.86,71,39,1.82,9,0,28,2.36,4.2,Cloudy,0,Low,1,0,1,2,25.78,Current,Average,0,Not Cancelled
BK2026012354,22/4/2026 11:20,11,Wednesday,4,0,0,0,0,Jurong East,Mixed,Serangoon,Residential,0,0,5.15,11.2,GrabCar Plus,Cash,Regular,Platinum,1130,1,5,0.059,1,4,4.66,4.53,58,43,1.35,11,0,35,0.22,1.7,Clear,0,High,1,0,0,0,12.44,Current,Good,0,Not Cancelled
BK2026012081,19/4/2026 23:35,23,Sunday,4,1,0,1,0,CBD,Business,Serangoon,Residential,0,1,18.33,52.4,GrabCar Plus,GrabPay,Occasional,,333,1,4,0.011,0,4.1,4.46,4.9,96,68,1.41,17,1,38,1.35,5.5,Clear,0,High,1,0,0,0,36.07,Current,Good,0,Not Cancelled
BK2026006865,4/3/2026 10:05,10,Wednesday,3,0,0,0,0,Bukit Timah,Residential,Woodlands,Residential,0,0,15.74,54.4,JustGrab,Cash,Regular,Silver,570,3,9,0.011,0,6.2,4.37,4.44,57,47,1.21,7,0,8,0.2,3.8,Light Rain,1,Severe,1.2,0,0,0,30.16,Current,Good,0,Not Cancelled
BK2026015695,22/5/2026 13:34,13,Friday,5,0,0,0,0,Queenstown,Residential,Punggol,Residential,0,0,11.62,18.6,GrabShare,GrabPay,Regular,Silver,207,1,8,0.051,1,5.6,4.82,4.58,74,43,1.72,7,2,81,1.83,4.6,Cloudy,0,Low,1,0,0,0,16.4,Current,Average,0,Not Cancelled
BK2026002284,21/1/2026 14:32,14,Wednesday,1,0,0,0,0,Jurong East,Mixed,Queenstown,Residential,0,0,2.82,5.8,JustGrab,Card,Occasional,Silver,126,0,1,0.004,0,3.5,4.94,4.51,68,39,1.74,6,0,10,0.29,1.7,Cloudy,0,Low,1,0,0,0,7.46,One version behind,Average,0,Not Cancelled
BK2026009716,29/3/2026 9:34,9,Sunday,3,1,1,0,0,Punggol,Residential,Serangoon,Residential,0,0,6.8,13.7,JustGrab,Corporate,Occasional,,547,0,3,0.01,0,9.1,4.31,4.68,51,77,0.66,8,1,23,2.63,6.8,Clear,0,High,1.29,1,0,0,14.65,One version behind,Good,0,Not Cancelled
BK2026015415,19/5/2026 22:06,22,Tuesday,5,0,0,0,0,Ang Mo Kio,Residential,Ang Mo Kio,Residential,0,0,4.01,7.9,JustGrab,GrabPay,Regular,Gold,644,2,6,0.001,0,9.4,4.78,4.87,76,39,1.95,10,0,43,1.14,3,Clear,0,Medium,1,0,0,0,8.96,Current,Good,0,Not Cancelled
BK2026000058,1/1/2026 9:30,9,Thursday,1,0,1,0,1,Clementi,Student/Residential,Orchard,Retail,0,0,9.94,22.7,JustGrab,Card,New,,25,0,1,0.021,0,6.5,4.45,5,49,80,0.61,7,1,44,2.86,13.6,Cloudy,0,Severe,1.38,0,1,3,17.93,One version behind,Poor,1,Found alternative transport
BK2026019384,25/6/2026 9:17,9,Thursday,6,0,1,0,0,Clementi,Student/Residential,Jurong East,Mixed,0,0,13.25,27.1,JustGrab,GrabPay,Regular,Silver,1211,2,8,0.002,0,8,4.6,4.49,44,63,0.7,3,3,68,2.68,9.5,Cloudy,0,High,1.61,0,1,2,27.45,Current,Good,1,App or payment issue
BK2026000494,5/1/2026 10:19,10,Monday,1,0,0,0,0,Jurong East,Mixed,Clementi,Student/Residential,0,0,3.49,7.3,GrabShare,Card,Occasional,,351,1,4,0.003,0,7.4,4.53,4.9,61,67,0.91,2,2,24,2.39,7.5,Heavy Rain,1,Medium,1.18,0,1,5,4,Current,Good,0,Not Cancelled
BK2026017332,6/6/2026 1:47,1,Saturday,6,1,0,1,0,Woodlands,Residential,Ang Mo Kio,Residential,0,0,11.01,17,JustGrab,Corporate,Occasional,,508,0,2,0.058,1,4.5,4.44,5,70,56,1.25,8,0,75,0.86,4.3,Heavy Rain,1,Medium,1.07,0,0,0,18.21,Current,Good,0,Not Cancelled
BK2026007877,13/3/2026 3:52,3,Friday,3,0,0,1,0,Clementi,Student/Residential,Serangoon,Residential,0,0,7.53,12.8,GrabFamily,Card,Regular,Gold,824,1,12,0.055,1,6.5,4.4,4.93,76,49,1.55,10,0,49,3.08,8.6,Clear,0,Medium,1,0,0,0,15.46,Current,Good,0,Not Cancelled
BK2026009710,29/3/2026 7:55,7,Sunday,3,1,1,0,0,Tampines,Residential,Ang Mo Kio,Residential,0,0,16.6,31.4,JustGrab,Cash,New,,27,0,0,0.063,1,6.4,4.51,4.8,54,67,0.81,7,2,57,0.98,4.9,Cloudy,0,High,1.3,0,0,0,30.23,Current,Good,0,Not Cancelled
BK2026014288,9/5/2026 17:51,17,Saturday,5,1,1,0,0,Orchard,Retail,Marina Bay,Business/Leisure,0,1,8.6,16.4,GrabCar,GrabPay,Regular,Gold,398,5,12,0.013,0,7,4.17,4.94,77,79,0.97,7,1,37,1.71,5.1,Clear,0,Medium,1.15,0,0,0,16.98,Current,Good,0,Not Cancelled
BK2026010494,5/4/2026 16:04,16,Sunday,4,1,0,0,0,Changi,Airport,Orchard,Retail,1,0,16.87,22.1,JustGrab,Card,Regular,Silver,458,1,6,0.004,0,4.9,4.58,4.79,68,70,0.97,4,2,45,1.03,4.1,Clear,0,Low,1,0,0,0,24.17,Current,Good,0,Not Cancelled
BK2026016693,30/5/2026 21:26,21,Saturday,5,1,0,0,0,Serangoon,Residential,Bukit Timah,Residential,0,0,2.63,4.7,GrabShare,GrabPay,Regular,Platinum,329,2,15,0.004,0,3,5,4.6,76,43,1.77,5,1,40,0.51,2.6,Clear,0,Medium,1,0,1,5,4,Current,Good,0,Not Cancelled
BK2026017403,6/6/2026 14:36,14,Saturday,6,1,0,0,0,Clementi,Student/Residential,Bukit Timah,Residential,0,0,14.41,22.9,GrabFamily,GrabPay,Regular,Silver,347,5,13,0.001,0,9.3,4.4,4.6,64,36,1.78,17,0,33,3.45,8,Cloudy,0,Medium,1,0,0,0,25.92,Current,Average,0,Not Cancelled
BK2026000558,5/1/2026 21:46,21,Monday,1,0,0,0,0,CBD,Business,Queenstown,Residential,0,1,5.51,8.9,GrabCar,GrabPay,Regular,Platinum,940,2,4,0.014,0,6.8,4.94,4.8,83,52,1.6,12,1,35,4.13,9.5,Clear,0,Low,1,0,0,0,11.12,One version behind,Good,0,Not Cancelled
BK2026012462,23/4/2026 9:14,9,Thursday,4,0,1,0,0,Yishun,Residential,Yishun,Residential,0,0,1.2,4,GrabCar,Cash,Regular,Gold,578,0,10,0.003,0,7.3,4.44,4.86,44,77,0.57,5,6,87,1.61,8.1,Cloudy,0,High,1.45,0,0,0,6.25,Current,Good,1,Changed plans/weather
BK2026010029,1/4/2026 7:06,7,Wednesday,4,0,1,0,0,Orchard,Retail,Tampines,Residential,0,0,5.33,10.8,JustGrab,Card,Occasional,Silver,40,1,6,0.004,0,8.7,4.93,4.84,72,94,0.77,7,0,36,4.04,10.3,Light Rain,1,High,1.35,0,0,0,12.65,Current,Average,1,Driver took too long
BK2026006677,2/3/2026 18:39,18,Monday,3,0,1,0,0,Changi,Airport,Marina Bay,Business/Leisure,1,1,18.27,34.5,GrabCar Plus,Card,Occasional,,41,0,7,0.103,1,9.9,4.74,4.8,40,85,0.47,5,0,35,1.2,3.5,Cloudy,0,High,1.67,0,0,0,51.19,Current,Average,0,Not Cancelled
BK2026019737,28/6/2026 17:19,17,Sunday,6,1,1,0,0,Serangoon,Residential,Woodlands,Residential,0,0,14.2,31.8,JustGrab,Card,Regular,Gold,750,0,4,0.107,1,5.2,4.84,4.6,49,66,0.74,5,1,58,0.94,3.6,Clear,0,High,1.51,0,0,0,30.13,Current,Average,0,Not Cancelled
BK2026003543,2/2/2026 5:27,5,Monday,2,0,0,1,0,Clementi,Student/Residential,Bukit Timah,Residential,0,0,7.62,12.3,GrabCar,Cash,Occasional,Gold,570,1,5,0.004,0,3.3,4.66,4.51,62,40,1.55,13,0,8,0.76,3.8,Light Rain,1,Medium,1.26,0,1,8,8.16,Current,Good,0,Not Cancelled
BK2026010026,1/4/2026 6:05,6,Wednesday,4,0,0,0,0,Orchard,Retail,Yishun,Residential,0,0,13.33,34.9,GrabCar,Card,New,,9,0,1,0.077,1,7.7,4.45,4.69,100,64,1.56,14,0,7,0.89,4,Clear,0,High,1,0,1,3,20.1,Current,Good,0,Not Cancelled
BK2026005694,22/2/2026 1:20,1,Sunday,2,1,0,1,0,Clementi,Student/Residential,Yishun,Residential,0,0,12.85,25.4,JustGrab,Card,Regular,Silver,539,4,11,0.07,2,5.7,4.29,4.68,74,49,1.51,14,0,32,0.56,3,Clear,0,High,1,0,0,0,20.34,One version behind,Average,0,Not Cancelled
BK2026014945,15/5/2026 14:08,14,Friday,5,0,0,0,0,CBD,Business,Yishun,Residential,0,1,3.23,5.4,GrabShare,GrabPay,Regular,Gold,252,0,10,0.002,0,3.1,4.28,5,98,82,1.2,9,0,19,0.8,3.2,Clear,0,Medium,1,0,0,0,7.33,One version behind,Good,0,Not Cancelled
BK2026012483,23/4/2026 12:20,12,Thursday,4,0,0,0,0,Ang Mo Kio,Residential,Jurong East,Mixed,0,0,9.11,16.6,GrabCar,Cash,New,,24,1,1,0.096,1,7.9,4.89,4.89,59,45,1.31,13,0,35,2.23,5.1,Clear,0,Low,1,0,0,0,16.12,Outdated,Good,0,Not Cancelled
BK2026004073,7/2/2026 2:50,2,Saturday,2,1,0,1,0,Clementi,Student/Residential,Marina Bay,Business/Leisure,0,1,14.48,24,JustGrab,Card,Regular,Gold,697,1,7,0.015,0,4.6,4.13,4.55,66,46,1.43,9,0,37,1.9,4.8,Clear,0,Medium,1,0,0,0,21.88,One version behind,Good,0,Not Cancelled
BK2026019302,24/6/2026 16:29,16,Wednesday,6,0,0,0,0,Ang Mo Kio,Residential,Marina Bay,Business/Leisure,0,1,14.62,28.6,JustGrab,GrabPay,Occasional,Gold,129,0,5,0.007,0,4.5,4.67,4.82,68,41,1.66,4,0,42,2.95,6.2,Cloudy,0,High,1,0,0,0,22.58,Current,Good,0,Not Cancelled
BK2026000412,4/1/2026 16:59,16,Sunday,1,1,0,0,0,Orchard,Retail,Woodlands,Residential,0,0,5.64,12.2,JustGrab,Corporate,Occasional,Silver,317,1,3,0.081,1,6.5,4.67,4.7,111,80,1.39,7,1,32,1.08,4,Cloudy,0,Medium,1,0,0,0,11.19,One version behind,Good,0,Not Cancelled
BK2026019839,29/6/2026 14:46,14,Monday,6,0,0,0,0,Changi,Airport,Ang Mo Kio,Residential,1,0,15.48,38.5,GrabCar,Card,Occasional,Silver,186,0,4,0.006,0,3.7,4.73,4.61,51,51,1,3,0,41,0.92,3,Clear,0,High,1,0,0,0,25.97,Outdated,Poor,0,Not Cancelled
BK2026019411,25/6/2026 14:06,14,Thursday,6,0,0,0,0,Changi,Airport,Clementi,Student/Residential,1,0,19.46,39.2,GrabCar,Cash,High Value,Platinum,1584,2,17,0.008,0,4.6,4.7,4.59,78,69,1.13,7,0,5,1.34,5.5,Clear,0,High,1,0,0,0,30.57,Current,Good,0,Not Cancelled
BK2026016784,31/5/2026 20:22,20,Sunday,5,1,1,0,0,Queenstown,Residential,Yishun,Residential,0,0,13.09,20.4,JustGrab,GrabPay,Regular,Silver,568,1,13,0.04,1,7.7,4.46,4.73,49,74,0.66,3,4,97,5.63,17.1,Clear,0,Medium,1.41,0,0,0,25.63,One version behind,Poor,1,Driver took too long
BK2026017429,6/6/2026 21:10,21,Saturday,6,1,0,0,0,Clementi,Student/Residential,Serangoon,Residential,0,0,11.29,32.6,GrabCar,Card,Occasional,,618,1,4,0.006,0,8.2,4.65,4.97,63,71,0.89,6,2,91,0.57,5.5,Light Rain,1,High,1.2,0,1,5,18.08,One version behind,Good,0,Not Cancelled
BK2026005745,22/2/2026 11:05,11,Sunday,2,1,0,0,0,Changi,Airport,Orchard,Retail,1,0,19.46,41.5,JustGrab,GrabPay,Occasional,Gold,246,0,2,0.118,1,7.8,4.88,5,64,50,1.28,13,0,56,5.21,8.8,Cloudy,0,Medium,1,0,0,0,29.21,Current,Good,0,Not Cancelled
BK2026018096,13/6/2026 6:15,6,Saturday,6,1,0,0,0,Orchard,Retail,Clementi,Student/Residential,0,0,5.6,8.2,JustGrab,Card,Regular,Silver,755,1,10,0.056,1,7,4.82,4.62,98,64,1.53,13,1,34,0.25,2.1,Clear,0,Low,1,0,0,0,10.66,Current,Good,0,Not Cancelled
BK2026002950,27/1/2026 22:56,22,Tuesday,1,0,0,0,0,Queenstown,Residential,Tampines,Residential,0,0,21.05,28.8,GrabCar Plus,GrabPay,Regular,Platinum,340,2,15,0.024,0,7.2,4.69,4.5,78,36,2.17,12,1,45,4.52,11.9,Cloudy,0,Low,1,0,0,0,37.09,Current,Average,1,Found alternative transport
BK2026000964,9/1/2026 13:30,13,Friday,1,0,0,0,0,Tampines,Residential,CBD,Business,0,1,11.36,33.6,JustGrab,GrabPay,High Value,Platinum,1553,4,18,0.041,1,3.2,4.45,4.87,77,43,1.79,6,0,24,0.27,2.1,Cloudy,0,High,1,1,0,0,19.76,Current,Good,0,Not Cancelled
BK2026014446,11/5/2026 5:59,5,Monday,5,0,0,1,0,Orchard,Retail,Sentosa,Leisure,0,0,11.42,18.4,JustGrab,GrabPay,Occasional,,308,2,3,0.104,1,6.6,4.79,4.61,93,59,1.58,9,0,42,1.37,4.3,Heavy Rain,1,Medium,1.16,0,1,3,16.92,One version behind,Poor,0,Not Cancelled
BK2026018976,21/6/2026 15:23,15,Sunday,6,1,0,0,0,Jurong East,Mixed,CBD,Business,0,1,5.27,14.2,JustGrab,GrabPay,High Value,Gold,1583,3,18,0.002,0,6.3,4.56,4.84,80,54,1.48,9,0,25,1.45,6.1,Clear,0,High,1,0,0,0,11.04,Current,Good,0,Not Cancelled
BK2026010988,10/4/2026 2:15,2,Friday,4,0,0,1,0,Sentosa,Leisure,Jurong East,Mixed,0,0,19.35,51,JustGrab,Cash,Regular,Gold,396,5,11,0.038,1,7.4,4.63,4.94,66,47,1.4,4,2,56,5.6,16,Cloudy,0,High,1,0,0,0,30.24,Current,Average,1,Driver took too long
BK2026014875,14/5/2026 21:25,21,Thursday,5,0,0,0,0,Changi,Airport,CBD,Business,1,1,20.65,37,GrabCar,GrabPay,Regular,Gold,640,0,4,0.008,0,6,4.89,4.79,76,78,0.97,1,0,26,0.55,2.6,Light Rain,1,Medium,1.09,0,0,0,33.76,Current,Good,0,Not Cancelled
BK2026006620,2/3/2026 9:35,9,Monday,3,0,1,0,0,Queenstown,Residential,Jurong East,Mixed,0,0,4.9,13.8,GrabCar,Card,Occasional,Gold,539,0,4,0.139,2,8.5,4.39,4.66,52,69,0.75,1,2,133,1.2,4.6,Clear,0,High,1.14,0,1,10,4,Outdated,Good,0,Not Cancelled
BK2026013433,2/5/2026 9:13,9,Saturday,5,1,1,0,0,Clementi,Student/Residential,Punggol,Residential,0,0,6.02,11.9,JustGrab,GrabPay,Regular,Gold,407,1,17,0.003,0,5.6,4.68,4.87,49,71,0.69,6,1,19,2.76,7.1,Clear,0,High,1.68,0,0,0,15.85,Current,Good,0,Not Cancelled
BK2026000368,4/1/2026 6:48,6,Sunday,1,1,0,0,0,Tampines,Residential,Bukit Timah,Residential,0,0,9.71,12.9,JustGrab,Card,Occasional,Silver,38,1,5,0.003,0,5.6,4.51,4.68,75,51,1.47,13,0,24,0.32,1.8,Clear,0,Low,1,0,0,0,15.54,One version behind,Good,0,Not Cancelled
BK2026012145,20/4/2026 15:30,15,Monday,4,0,0,0,0,Jurong East,Mixed,Woodlands,Residential,0,0,6.74,13,JustGrab,Cash,Regular,Platinum,487,2,11,0.023,0,7.4,4.43,4.76,68,53,1.28,15,0,36,0.62,2.9,Heavy Rain,1,Medium,1.08,0,0,0,13,One version behind,Good,0,Not Cancelled
BK2026009816,30/3/2026 5:10,5,Monday,3,0,0,1,0,Tampines,Residential,Ang Mo Kio,Residential,0,0,4.49,7.3,GrabShare,Cash,Regular,Silver,1357,0,10,0.005,0,6.1,4.37,4.75,79,53,1.49,6,0,11,0.31,2.8,Light Rain,1,Medium,1.14,0,1,10,4,Current,Good,0,Not Cancelled
BK2026017009,3/6/2026 0:54,0,Wednesday,6,0,0,1,0,Yishun,Residential,Changi,Airport,1,0,20.83,36.1,GrabCar,GrabPay,New,,12,0,1,0.009,0,6.1,4.39,4.62,68,48,1.42,13,0,14,0.51,2,Clear,0,Medium,1,0,0,0,31.75,Current,Good,0,Not Cancelled
BK2026017193,4/6/2026 14:41,14,Thursday,6,0,0,0,0,Queenstown,Residential,Serangoon,Residential,0,0,1.7,4,GrabFamily,GrabPay,Occasional,,165,2,6,0.208,3,9.1,4.62,4.79,73,50,1.46,8,1,34,0.73,3,Clear,0,Low,1,1,0,0,6.56,Current,Good,0,Not Cancelled
BK2026013549,3/5/2026 7:26,7,Sunday,5,1,1,0,0,Ang Mo Kio,Residential,Queenstown,Residential,0,0,21.74,44,GrabCar,Cash,New,,20,0,5,0,0,8.6,4.37,4.99,44,75,0.59,6,2,49,3.76,7.7,Cloudy,0,Low,1.62,0,0,0,49.02,Current,Average,1,Fare too high
BK2026010990,10/4/2026 2:20,2,Friday,4,0,0,1,0,Yishun,Residential,Jurong East,Mixed,0,0,12.28,24.6,JustGrab,Corporate,Regular,Silver,517,2,9,0.012,0,4.9,4.65,4.7,57,46,1.24,7,0,6,2.43,4.7,Clear,0,Medium,1,0,1,5,14.65,Outdated,Good,0,Not Cancelled
BK2026010160,2/4/2026 11:00,11,Thursday,4,0,0,0,0,Punggol,Residential,Jurong East,Mixed,0,0,18.59,37.5,GrabCar,Card,Occasional,,514,0,1,0.013,0,6,4.49,4.83,77,68,1.13,5,0,27,0.42,3.9,Light Rain,1,High,1.1,1,1,5,26.49,Current,Good,0,Not Cancelled
BK2026010312,3/4/2026 22:21,22,Friday,4,0,0,0,0,CBD,Business,Queenstown,Residential,0,1,18.28,43.1,JustGrab,GrabPay,Regular,Platinum,433,1,7,0.1,1,5.8,4.89,4.68,91,65,1.4,14,0,62,0.41,1.8,Cloudy,0,Medium,1,0,0,0,28.17,Current,Good,0,Not Cancelled
BK2026018418,16/6/2026 6:49,6,Tuesday,6,0,0,0,0,Ang Mo Kio,Residential,Marina Bay,Business/Leisure,0,1,12.5,26.3,GrabFamily,GrabPay,Regular,Gold,771,2,12,0.003,0,6.4,4.05,5,78,38,2.05,8,0,13,2.51,5.7,Cloudy,0,High,1,0,0,0,23.76,Current,Good,0,Not Cancelled
BK2026003570,2/2/2026 10:59,10,Monday,2,0,0,0,0,Tampines,Residential,Yishun,Residential,0,0,15.2,24.8,JustGrab,GrabPay,New,,12,1,1,0.011,0,5.8,4.67,4.95,73,45,1.62,3,1,32,1.21,3.5,Clear,0,Low,1,0,0,0,22.74,Current,Average,0,Not Cancelled
BK2026018803,19/6/2026 18:51,18,Friday,6,0,1,0,0,Punggol,Residential,Punggol,Residential,0,0,2.82,5.9,GrabCar,Card,Occasional,,96,1,4,0.001,0,3.4,4.48,4.49,41,66,0.62,5,2,82,5.27,12.3,Clear,0,Medium,1.51,0,0,0,9.34,Outdated,Good,1,Fare too high
BK2026018080,13/6/2026 1:40,1,Saturday,6,1,0,1,0,CBD,Business,Orchard,Retail,0,1,4.57,9.2,JustGrab,Cash,High Value,Gold,1170,4,16,0.037,1,4.3,4.69,4.95,92,54,1.7,9,0,14,2.01,4.7,Cloudy,0,Low,1,1,0,0,9.7,Current,Poor,0,Not Cancelled
BK2026016886,1/6/2026 17:29,17,Monday,6,0,1,0,0,Bukit Timah,Residential,Marina Bay,Business/Leisure,0,1,16.75,35.7,JustGrab,Card,Regular,Silver,414,2,15,0.038,1,6.8,4.94,4.43,35,61,0.57,6,2,50,3.12,9.1,Cloudy,0,High,1.46,0,1,2,31.76,Current,Good,1,Found alternative transport
BK2026007610,10/3/2026 21:14,21,Tuesday,3,0,0,0,0,Orchard,Retail,Jurong East,Mixed,0,0,10.14,17,JustGrab,GrabPay,Regular,Silver,1311,2,6,0.005,0,5.7,4.22,4.7,87,74,1.18,11,0,39,3.07,7.4,Light Rain,1,Medium,1.23,0,0,0,18.94,Current,Good,0,Not Cancelled
BK2026007967,14/3/2026 0:53,0,Saturday,3,1,0,1,0,Serangoon,Residential,CBD,Business,0,1,3.17,4.1,GrabCar,Cash,New,,40,0,0,0.047,0,4.1,4.95,4.72,69,40,1.72,4,1,77,0.92,2.9,Cloudy,0,Low,1,0,0,0,7.89,Current,Good,0,Not Cancelled
BK2026008578,19/3/2026 8:16,8,Thursday,3,0,1,0,0,Queenstown,Residential,Tampines,Residential,0,0,15.41,27,GrabFamily,Cash,Occasional,Gold,296,0,5,0.072,1,6,4.66,4.73,46,66,0.7,6,2,65,2.59,6.2,Cloudy,0,Medium,1.32,0,0,0,34.38,Current,Good,0,Not Cancelled
BK2026014727,13/5/2026 18:09,18,Wednesday,5,0,1,0,0,Yishun,Residential,Ang Mo Kio,Residential,0,0,16.7,26.2,GrabCar,GrabPay,High Value,Platinum,1794,5,19,0.005,0,6.6,4.81,4.35,42,69,0.61,7,6,162,3.2,9.4,Clear,0,Medium,1.49,0,0,0,35.16,One version behind,Good,1,Found alternative transport
BK2026010688,7/4/2026 8:16,8,Tuesday,4,0,1,0,0,Punggol,Residential,Changi,Airport,1,0,14.83,33.3,JustGrab,GrabPay,Regular,Platinum,1035,0,7,0.01,0,7.9,4.6,4.47,44,63,0.7,8,1,22,2.4,10.7,Clear,0,Severe,1.64,0,0,0,33.33,Current,Average,1,Changed plans/weather
BK2026006459,28/2/2026 21:46,21,Saturday,2,1,0,0,0,Jurong East,Mixed,Tampines,Residential,0,0,2.67,4.7,GrabCar,Corporate,Regular,Silver,352,1,14,0.005,0,8.2,4.68,4.82,68,32,2.12,9,0,20,3.14,9.6,Clear,0,Medium,1,0,0,0,7.39,Current,Good,0,Not Cancelled
BK2026005032,15/2/2026 15:41,15,Sunday,2,1,0,0,0,CBD,Business,Marina Bay,Business/Leisure,0,1,11.28,14.6,GrabCar,Card,Regular,Gold,413,3,13,0.001,0,6.2,4.45,4.94,105,64,1.64,7,0,14,0.51,2.1,Cloudy,0,Low,1,0,0,0,18.34,One version behind,Good,0,Not Cancelled
BK2026004876,14/2/2026 7:20,7,Saturday,2,1,1,0,0,Bukit Timah,Residential,Sentosa,Leisure,0,0,6.7,15.3,GrabCar,Card,New,,9,1,1,0.067,1,5.5,4.8,4.82,50,85,0.59,4,3,72,4.05,11.3,Cloudy,0,High,1.31,0,0,0,15.59,Current,Good,1,Found alternative transport
BK2026000417,4/1/2026 17:58,17,Sunday,1,1,1,0,0,Marina Bay,Business/Leisure,CBD,Business,0,1,13.06,20.5,JustGrab,Card,New,,33,1,2,0.049,1,7.8,4.85,4.74,62,102,0.61,11,5,91,2.66,9.3,Heavy Rain,1,Medium,1.66,0,0,0,29.02,One version behind,Average,1,Driver took too long
BK2026013948,6/5/2026 16:52,16,Wednesday,5,0,0,0,0,Ang Mo Kio,Residential,Orchard,Retail,0,0,9.5,20.1,GrabCar,GrabPay,Regular,Gold,431,0,9,0.049,1,6.1,4.68,4.67,83,41,2.02,15,3,60,0.21,3.3,Cloudy,0,Medium,1,0,0,0,16.98,Current,Average,0,Not Cancelled
BK2026002080,19/1/2026 18:50,18,Monday,1,0,1,0,0,Serangoon,Residential,Woodlands,Residential,0,0,13.86,38.2,GrabShare,Cash,Regular,Silver,589,3,13,0.044,1,7,4.57,4.53,38,74,0.51,4,1,59,2.5,6,Cloudy,0,High,1.64,0,0,0,28.67,Current,Good,0,Not Cancelled
BK2026015854,23/5/2026 19:08,19,Saturday,5,1,1,0,0,Marina Bay,Business/Leisure,Woodlands,Residential,0,1,10.74,31.1,JustGrab,Cash,Regular,Gold,251,4,13,0.045,1,2.8,4.45,4.86,75,85,0.88,16,2,37,0.85,5.5,Light Rain,1,High,1.12,0,0,0,20.16,Current,Good,1,Driver took too long
BK2026019408,25/6/2026 13:54,13,Thursday,6,0,0,0,0,CBD,Business,CBD,Business,0,1,1.25,4,JustGrab,Card,Regular,Silver,461,1,7,0,0,2.7,4.14,5,77,60,1.28,9,1,49,2.52,5.2,Clear,0,Medium,1,1,1,3,4,One version behind,Good,0,Not Cancelled
