booking_id,customer_id,driver_id,booking_datetime,booking_date,booking_hour,day_of_week,is_weekend,is_peak_hour,pickup_zone,pickup_zone_type,dropoff_zone,dropoff_zone_type,distance_km,estimated_trip_duration_min,vehicle_type,payment_method,customer_segment,customer_rating,driver_rating,nearby_driver_count,driver_eta_min,weather,is_raining,traffic_level,surge_multiplier,promo_applied,promo_discount_sgd,estimated_fare_sgd,device_os,app_version,previous_customer_cancellations,booking_status,customer_cancelled,cancel_time_after_booking_min,cancel_reason,actual_pickup_wait_min,actual_trip_duration_min,final_fare_sgd
BK2026007006,C102528,D50173,2026-05-07 11:36:33,2026-05-07,11,Thursday,0,0,Woodlands,Residential,Serangoon,Residential,8.81,15.1,JustGrab,GrabPay,High Value,4.86,4.55,10,5.6,Clear,0,Medium,1.0,0,0,14.86,iOS,Current,0,Customer Cancelled,1,2.9,Found alternative transport,,,
BK2026000353,C101784,D50846,2026-01-06 22:44:12,2026-01-06,22,Tuesday,0,0,Bukit Timah,Residential,Orchard,Retail,8.38,16.4,JustGrab,GrabPay,Occasional,4.55,4.82,10,2.8,Cloudy,0,Medium,1.0,1,10,4.57,iOS,Current,1,Completed,0,,Not Cancelled,2.6,24.2,6.15
BK2026006079,C100314,D51325,2026-04-19 22:00:02,2026-04-19,22,Sunday,1,0,Ang Mo Kio,Residential,Marina Bay,Business/Leisure,5.03,9.6,JustGrab,Corporate,Occasional,4.54,4.56,8,3.0,Light Rain,1,Medium,1.26,1,2,9.61,iOS,Current,1,Completed,0,,Not Cancelled,7.1,4.3,10.25
BK2026006237,C101225,D51441,2026-04-23 01:59:07,2026-04-23,1,Thursday,0,0,Queenstown,Residential,Orchard,Retail,5.72,9.0,JustGrab,Cash,High Value,4.48,4.83,3,6.5,Light Rain,1,Medium,1.23,0,0,12.27,iOS,Current,0,Customer Cancelled,1,3.7,App or payment issue,,,
BK2026002921,C100945,D50043,2026-02-22 18:28:07,2026-02-22,18,Sunday,1,1,Jurong East,Residential/Commercial,Serangoon,Residential,15.39,30.1,GrabCar Plus,GrabPay,Regular,4.79,4.74,7,4.6,Clear,0,Low,1.26,0,0,34.9,Android,Current,0,Completed,0,,Not Cancelled,7.8,31.9,35.69
BK2026004645,C101555,D50382,2026-03-26 02:01:31,2026-03-26,2,Thursday,0,0,Sentosa,Leisure,Marina Bay,Business/Leisure,5.07,7.5,GrabFamily,Card,High Value,4.38,4.88,4,1.8,Clear,0,Medium,1.0,0,0,11.51,Android,Current,0,Completed,0,,Not Cancelled,1.1,7.6,11.5
BK2026000662,C102550,D50631,2026-01-12 16:45:36,2026-01-12,16,Monday,0,0,Clementi,Residential/Student,CBD,Business,7.09,14.5,GrabCar Plus,Card,Regular,4.44,4.65,12,2.4,Clear,0,Medium,1.0,0,0,15.59,Android,Current,1,Customer Cancelled,1,2.2,App or payment issue,,,
BK2026007058,C101362,D50670,2026-05-08 09:18:22,2026-05-08,9,Friday,0,1,Changi,Airport,Yishun,Residential,21.01,35.8,GrabShare,Card,New,4.58,4.63,4,7.9,Cloudy,0,Low,1.2,0,0,30.6,Android,Current,0,Driver Cancelled,0,,Not Cancelled,,,
BK2026003666,C102130,D51296,2026-03-08 11:45:23,2026-03-08,11,Sunday,1,0,Tampines,Residential,Serangoon,Residential,4.46,8.3,GrabCar,Card,Occasional,4.76,4.76,8,2.1,Clear,0,Low,1.0,0,0,9.85,iOS,Current,1,Completed,0,,Not Cancelled,5.1,3.0,8.03
BK2026007980,C101482,D50464,2026-05-25 04:46:57,2026-05-25,4,Monday,0,0,Sentosa,Leisure,Marina Bay,Business/Leisure,10.31,17.3,JustGrab,Card,Regular,4.82,4.35,7,4.9,Clear,0,Medium,1.0,0,0,16.7,iOS,Current,0,Completed,0,,Not Cancelled,7.6,26.3,14.64
BK2026000307,C101098,D50053,2026-01-06 05:51:44,2026-01-06,5,Tuesday,0,0,Punggol,Residential,Yishun,Residential,14.53,18.9,JustGrab,Card,Occasional,4.72,4.74,11,3.5,Clear,0,Low,1.0,0,0,21.32,Android,Current,0,Completed,0,,Not Cancelled,3.7,23.7,21.7
BK2026004791,C101316,D50225,2026-03-28 09:47:02,2026-03-28,9,Saturday,1,1,Orchard,Retail,Punggol,Residential,4.34,13.4,GrabCar,Cash,Regular,4.57,4.77,12,6.7,Clear,0,Severe,1.22,0,0,11.41,Android,Current,0,Completed,0,,Not Cancelled,9.7,7.2,12.46
BK2026002357,C100127,D50304,2026-02-12 19:34:13,2026-02-12,19,Thursday,0,1,Yishun,Residential,Marina Bay,Business/Leisure,5.17,8.0,JustGrab,Card,Regular,4.75,4.39,0,4.7,Clear,0,Low,1.08,0,0,10.62,Android,Current,0,Completed,0,,Not Cancelled,6.8,15.5,10.04
BK2026001928,C102704,D50144,2026-02-04 18:07:04,2026-02-04,18,Wednesday,0,1,Punggol,Residential,CBD,Business,17.19,38.1,GrabCar Plus,Corporate,High Value,4.58,4.61,7,5.5,Light Rain,1,Medium,1.31,0,0,40.29,Android,Current,0,Completed,0,,Not Cancelled,6.8,39.5,39.87
BK2026009940,C102478,D50669,2026-06-29 20:29:04,2026-06-29,20,Monday,0,1,Sentosa,Leisure,Orchard,Retail,17.29,50.3,JustGrab,Cash,Occasional,4.76,4.96,6,8.2,Clear,0,High,1.34,1,3,31.16,Android,Current,0,Completed,0,,Not Cancelled,12.0,48.8,30.92
BK2026003428,C102653,D51121,2026-03-03 22:01:38,2026-03-03,22,Tuesday,0,0,Queenstown,Residential,Marina Bay,Business/Leisure,3.93,8.5,GrabCar,GrabPay,New,4.19,5.0,8,5.5,Clear,0,High,1.0,0,0,9.28,iOS,One version behind,0,Customer Cancelled,1,2.2,Changed mind,,,
BK2026003639,C102744,D50786,2026-03-08 01:11:05,2026-03-08,1,Sunday,1,0,Jurong East,Residential/Commercial,Queenstown,Residential,5.43,11.5,GrabCar,GrabPay,Regular,4.45,4.63,5,3.3,Cloudy,0,High,1.0,0,0,11.34,Android,One version behind,0,Customer Cancelled,1,0.8,Wrong pickup/dropoff,,,
BK2026001267,C101201,D50863,2026-01-24 06:56:36,2026-01-24,6,Saturday,1,0,Tampines,Residential,Bukit Timah,Residential,2.88,5.8,GrabCar,Card,Occasional,4.86,4.78,8,6.5,Clear,0,Medium,1.0,1,2,5.76,Android,Current,1,Completed,0,,Not Cancelled,8.2,13.4,5.75
BK2026001561,C100683,D50349,2026-01-29 11:04:42,2026-01-29,11,Thursday,0,0,Woodlands,Residential,Tampines,Residential,13.75,27.7,JustGrab,Corporate,Occasional,4.33,4.49,7,6.7,Light Rain,1,High,1.23,1,5,19.88,Android,One version behind,1,Completed,0,,Not Cancelled,7.8,27.8,18.39
BK2026007180,C102388,D51166,2026-05-10 13:13:36,2026-05-10,13,Sunday,1,0,Punggol,Residential,Serangoon,Residential,6.2,8.9,JustGrab,Card,High Value,4.33,5.0,7,4.3,Clear,0,Low,1.0,0,0,11.38,Android,Current,0,Completed,0,,Not Cancelled,3.8,12.7,12.62
BK2026004110,C101594,D50089,2026-03-16 12:33:10,2026-03-16,12,Monday,0,0,Ang Mo Kio,Residential,Orchard,Retail,7.81,12.3,JustGrab,Corporate,Regular,4.98,4.46,9,5.2,Clear,0,Medium,1.0,0,0,13.48,Android,Current,0,Customer Cancelled,1,8.4,Changed mind,,,
BK2026007868,C102205,D50127,2026-05-23 03:03:39,2026-05-23,3,Saturday,1,0,Woodlands,Residential,Jurong East,Residential/Commercial,13.34,42.2,JustGrab,GrabPay,Regular,4.61,4.75,8,10.8,Clear,0,Severe,1.19,1,3,22.53,Android,One version behind,0,Customer Cancelled,1,5.3,Found alternative transport,,,
BK2026004905,C102658,D51171,2026-03-30 08:54:31,2026-03-30,8,Monday,0,1,Yishun,Residential,Bukit Timah,Residential,9.25,17.5,GrabCar,GrabPay,Regular,4.61,4.56,5,6.5,Clear,0,Medium,1.23,0,0,18.8,Android,Current,0,Customer Cancelled,1,4.4,Driver took too long,,,
BK2026007295,C102716,D51323,2026-05-12 10:55:50,2026-05-12,10,Tuesday,0,0,Orchard,Retail,Ang Mo Kio,Residential,12.85,21.8,GrabCar,GrabPay,Occasional,5.0,5.0,11,8.3,Light Rain,1,Medium,1.13,0,0,22.88,Android,Current,0,Completed,0,,Not Cancelled,13.0,23.7,22.6
BK2026000515,C100994,D51451,2026-01-09 22:02:12,2026-01-09,22,Friday,0,0,CBD,Business,Bukit Timah,Residential,7.07,14.1,JustGrab,GrabPay,High Value,4.27,4.83,13,1.6,Clear,0,High,1.0,0,0,12.92,iOS,Current,0,Completed,0,,Not Cancelled,1.4,8.7,12.09
BK2026000895,C102602,D50071,2026-01-16 18:48:24,2026-01-16,18,Friday,0,1,Bukit Timah,Residential,Queenstown,Residential,9.68,19.2,JustGrab,GrabPay,Regular,4.91,4.64,9,13.7,Cloudy,0,High,1.22,0,0,18.5,Android,Current,0,Customer Cancelled,1,2.3,Wrong pickup/dropoff,,,
BK2026000022,C100958,D51030,2026-01-01 10:33:29,2026-01-01,10,Thursday,0,0,Orchard,Retail,CBD,Business,10.35,15.1,JustGrab,Card,New,5.0,4.67,9,4.6,Clear,0,Low,1.0,0,0,16.48,Android,Current,0,Completed,0,,Not Cancelled,6.5,20.2,17.0
BK2026000900,C102198,D50745,2026-01-16 22:33:09,2026-01-16,22,Friday,0,0,CBD,Business,Woodlands,Residential,13.14,27.8,JustGrab,GrabPay,New,4.95,4.64,14,13.9,Cloudy,0,Medium,1.0,0,0,20.93,iOS,One version behind,1,Completed,0,,Not Cancelled,14.6,23.9,22.71
BK2026000208,C101212,D50280,2026-01-04 13:47:00,2026-01-04,13,Sunday,1,0,Bukit Timah,Residential,Orchard,Retail,6.61,14.7,JustGrab,GrabPay,Occasional,5.0,4.56,5,2.0,Cloudy,0,Medium,1.0,0,0,12.5,Android,Current,0,Completed,0,,Not Cancelled,2.4,10.0,13.2
BK2026000459,C102616,D51496,2026-01-08 21:39:02,2026-01-08,21,Thursday,0,0,CBD,Business,CBD,Business,1.48,4.4,GrabCar,Card,Regular,4.86,4.85,19,8.6,Cloudy,0,Severe,1.23,0,0,6.39,Android,Current,1,Completed,0,,Not Cancelled,10.5,3.0,7.71
BK2026002431,C101742,D51312,2026-02-14 00:47:39,2026-02-14,0,Saturday,1,0,Queenstown,Residential,Clementi,Residential/Student,2.93,5.1,GrabFamily,Cash,Regular,4.64,4.52,3,7.8,Light Rain,1,Medium,1.09,1,2,6.7,iOS,Current,0,Completed,0,,Not Cancelled,9.0,3.2,9.89
BK2026008443,C101331,D50973,2026-06-02 07:17:06,2026-06-02,7,Tuesday,0,1,Bukit Timah,Residential,Clementi,Residential/Student,12.09,22.5,GrabShare,GrabPay,New,4.49,4.74,6,5.4,Clear,0,High,1.26,0,0,20.1,Android,One version behind,0,Completed,0,,Not Cancelled,7.9,27.3,20.77
BK2026003390,C100518,D50326,2026-03-03 07:39:01,2026-03-03,7,Tuesday,0,1,Bukit Timah,Residential,Orchard,Retail,7.14,14.5,JustGrab,Corporate,Occasional,4.37,4.79,2,15.2,Clear,0,Medium,1.13,0,0,14.01,Android,Current,0,Completed,0,,Not Cancelled,19.1,18.1,15.36
BK2026003912,C100017,D51011,2026-03-12 14:02:52,2026-03-12,14,Thursday,0,0,Jurong East,Residential/Commercial,Orchard,Retail,2.29,4.0,GrabShare,GrabPay,Regular,4.57,4.82,8,4.3,Clear,0,Medium,1.0,0,0,6.32,iOS,Current,1,Completed,0,,Not Cancelled,4.2,7.4,6.63
BK2026005384,C102647,D50466,2026-04-07 17:25:51,2026-04-07,17,Tuesday,0,1,CBD,Business,Serangoon,Residential,6.9,23.3,GrabFamily,Corporate,Occasional,4.54,4.85,7,12.5,Light Rain,1,Severe,1.48,0,0,20.32,Android,One version behind,0,Customer Cancelled,1,7.9,Found alternative transport,,,
BK2026000553,C102042,D50283,2026-01-10 18:13:06,2026-01-10,18,Saturday,1,1,Ang Mo Kio,Residential,Queenstown,Residential,19.12,40.7,GrabFamily,GrabPay,Regular,4.22,4.43,6,7.5,Light Rain,1,Medium,1.46,0,0,46.2,Android,Current,1,Customer Cancelled,1,6.5,Driver took too long,,,
BK2026003145,C100762,D50332,2026-02-26 12:30:27,2026-02-26,12,Thursday,0,0,Jurong East,Residential/Commercial,Orchard,Retail,4.24,8.8,GrabCar Plus,Card,Regular,4.46,4.81,7,5.0,Clear,0,Medium,1.0,0,0,10.87,iOS,Outdated,0,Completed,0,,Not Cancelled,9.0,11.5,11.78
BK2026006918,C102055,D50670,2026-05-05 23:54:33,2026-05-05,23,Tuesday,0,0,Yishun,Residential,Jurong East,Residential/Commercial,9.65,23.3,JustGrab,Card,Regular,4.68,4.69,2,5.7,Light Rain,1,High,1.14,0,0,18.15,iOS,Current,0,Customer Cancelled,1,1.8,Changed mind,,,
BK2026002057,C101814,D50355,2026-02-06 14:58:28,2026-02-06,14,Friday,0,0,Punggol,Residential,Marina Bay,Business/Leisure,8.66,15.3,JustGrab,GrabPay,Regular,4.81,4.9,12,6.1,Clear,0,Medium,1.0,0,0,14.73,Android,Current,0,Completed,0,,Not Cancelled,5.8,15.8,13.63
BK2026001926,C101948,D51405,2026-02-04 16:46:15,2026-02-04,16,Wednesday,0,0,Orchard,Retail,Serangoon,Residential,11.17,18.3,JustGrab,Card,Occasional,4.88,4.78,9,1.4,Clear,0,Medium,1.0,1,8,9.72,Android,One version behind,2,Completed,0,,Not Cancelled,4.3,22.6,9.75
BK2026000635,C102996,D50470,2026-01-12 04:02:27,2026-01-12,4,Monday,0,0,Orchard,Retail,Woodlands,Residential,9.67,16.0,GrabCar Plus,GrabPay,Occasional,4.66,4.63,5,2.1,Light Rain,1,Medium,1.22,0,0,22.44,Android,Current,0,Completed,0,,Not Cancelled,3.4,18.4,23.09
BK2026006083,C101919,D50909,2026-04-20 01:10:09,2026-04-20,1,Monday,0,0,Woodlands,Residential,Changi,Airport,10.47,15.4,JustGrab,GrabPay,Occasional,4.25,4.57,11,9.6,Clear,0,Medium,1.0,1,2,14.64,iOS,Current,2,Completed,0,,Not Cancelled,10.9,17.8,15.47
BK2026009271,C102260,D50994,2026-06-18 06:31:51,2026-06-18,6,Thursday,0,0,Jurong East,Residential/Commercial,Punggol,Residential,6.57,8.6,GrabShare,GrabPay,Regular,4.5,4.96,6,8.3,Clear,0,Low,1.0,0,0,10.7,iOS,Current,1,Completed,0,,Not Cancelled,11.4,15.6,11.36
BK2026009679,C102620,D50334,2026-06-25 10:06:37,2026-06-25,10,Thursday,0,0,Punggol,Residential,CBD,Business,9.85,16.2,GrabCar,Card,New,4.35,4.96,6,2.5,Cloudy,0,Low,1.0,0,0,16.91,iOS,Current,0,Completed,0,,Not Cancelled,5.1,15.7,15.67
BK2026000106,C102150,D50768,2026-01-02 16:40:51,2026-01-02,16,Friday,0,0,Changi,Airport,Orchard,Retail,28.68,44.3,JustGrab,GrabPay,New,4.48,4.66,12,1.7,Cloudy,0,Low,1.0,1,10,29.23,Android,Current,2,Completed,0,,Not Cancelled,8.0,37.0,30.87
BK2026003042,C102610,D50666,2026-02-24 21:26:41,2026-02-24,21,Tuesday,0,0,Clementi,Residential/Student,Queenstown,Residential,5.82,8.6,GrabCar Plus,Corporate,High Value,5.0,4.57,6,7.8,Clear,0,Medium,1.0,1,3,10.08,Android,Current,0,Completed,0,,Not Cancelled,7.3,11.3,11.75
BK2026001710,C100048,D51137,2026-01-31 22:40:43,2026-01-31,22,Saturday,1,0,Bukit Timah,Residential,Ang Mo Kio,Residential,13.31,21.3,GrabCar Plus,Card,Regular,4.99,4.93,3,1.4,Cloudy,0,Low,1.0,0,0,25.22,iOS,Current,0,Customer Cancelled,1,2.9,Driver took too long,,,
BK2026000090,C100111,D51261,2026-01-02 12:31:00,2026-01-02,12,Friday,0,0,Punggol,Residential,Changi,Airport,11.3,20.8,JustGrab,Card,Occasional,4.52,5.0,5,4.5,Clear,0,Low,1.0,0,0,18.16,iOS,One version behind,2,Completed,0,,Not Cancelled,3.4,21.0,16.54
BK2026007015,C102169,D50947,2026-05-07 15:49:02,2026-05-07,15,Thursday,0,0,Punggol,Residential,Jurong East,Residential/Commercial,4.84,8.2,JustGrab,GrabPay,Regular,4.82,4.72,9,7.7,Cloudy,0,Medium,1.0,0,0,9.87,iOS,Current,2,Completed,0,,Not Cancelled,13.2,7.9,9.95
BK2026003175,C102626,D50997,2026-02-26 22:30:54,2026-02-26,22,Thursday,0,0,CBD,Business,Changi,Airport,19.65,41.2,GrabCar Plus,Card,Occasional,4.82,4.85,16,2.0,Clear,0,Medium,1.0,0,0,36.6,Android,Current,0,Completed,0,,Not Cancelled,2.5,46.1,37.39
BK2026000918,C100737,D51243,2026-01-17 09:08:42,2026-01-17,9,Saturday,1,1,Clementi,Residential/Student,Punggol,Residential,6.72,15.5,GrabCar,Cash,Occasional,4.51,4.59,7,15.0,Heavy Rain,1,High,1.26,0,0,15.26,iOS,Current,0,Completed,0,,Not Cancelled,13.2,30.0,13.34
BK2026007834,C101610,D50887,2026-05-22 13:24:19,2026-05-22,13,Friday,0,0,Serangoon,Residential,Tampines,Residential,6.36,10.6,JustGrab,GrabPay,Occasional,4.99,4.76,11,7.5,Clear,0,Medium,1.0,0,0,11.75,Android,Current,2,Customer Cancelled,1,2.2,Wrong pickup/dropoff,,,
BK2026006733,C102269,D51329,2026-05-02 14:54:33,2026-05-02,14,Saturday,1,0,Yishun,Residential,Changi,Airport,19.54,32.7,GrabCar,Card,Occasional,4.67,4.59,11,4.5,Clear,0,Medium,1.0,0,0,29.88,Android,Current,1,Driver Cancelled,0,,Not Cancelled,,,
BK2026001950,C101014,D51418,2026-02-05 02:25:46,2026-02-05,2,Thursday,0,0,Tampines,Residential,Sentosa,Leisure,11.79,23.0,GrabShare,Corporate,High Value,4.65,4.77,13,5.0,Cloudy,0,High,1.0,0,0,17.08,iOS,Current,2,Completed,0,,Not Cancelled,6.9,27.6,16.84
BK2026006369,C102857,D50851,2026-04-25 16:31:40,2026-04-25,16,Saturday,1,0,Punggol,Residential,Tampines,Residential,10.79,15.8,GrabCar Plus,Card,Regular,4.55,4.71,8,3.0,Light Rain,1,Medium,1.28,1,8,17.27,iOS,Current,0,Completed,0,,Not Cancelled,3.0,7.8,17.84
BK2026000002,C101914,D50739,2026-01-01 00:29:15,2026-01-01,0,Thursday,0,0,Clementi,Residential/Student,Jurong East,Residential/Commercial,3.33,4.4,JustGrab,Card,Regular,4.82,4.38,1,6.6,Cloudy,0,Low,1.0,0,0,7.82,iOS,Current,0,Driver Cancelled,0,,Not Cancelled,,,
BK2026008033,C101628,D50655,2026-05-25 23:52:08,2026-05-25,23,Monday,0,0,Changi,Airport,Sentosa,Leisure,18.27,52.4,JustGrab,GrabPay,New,4.42,4.72,9,2.7,Clear,0,High,1.0,1,10,19.27,iOS,One version behind,1,Completed,0,,Not Cancelled,6.2,47.6,20.1
BK2026006048,C101054,D51017,2026-04-19 07:43:41,2026-04-19,7,Sunday,1,1,Punggol,Residential,Orchard,Retail,10.84,16.1,JustGrab,Card,Occasional,4.88,4.9,2,8.0,Cloudy,0,Medium,1.33,0,0,20.87,iOS,One version behind,1,Completed,0,,Not Cancelled,8.2,19.0,21.91
BK2026002721,C102223,D50505,2026-02-19 10:52:18,2026-02-19,10,Thursday,0,0,Yishun,Residential,Ang Mo Kio,Residential,8.88,14.7,GrabCar,Card,High Value,4.76,4.7,10,1.0,Clear,0,Low,1.0,0,0,15.63,Android,Outdated,0,Customer Cancelled,1,0.8,Fare too high,,,
BK2026009813,C100580,D50550,2026-06-27 09:13:28,2026-06-27,9,Saturday,1,1,Changi,Airport,Yishun,Residential,16.61,36.0,GrabCar,GrabPay,Occasional,4.57,4.44,8,4.5,Clear,0,Medium,1.21,0,0,30.91,iOS,Current,0,Completed,0,,Not Cancelled,5.4,29.0,30.1
BK2026003118,C101820,D50502,2026-02-26 01:52:17,2026-02-26,1,Thursday,0,0,CBD,Business,Ang Mo Kio,Residential,7.31,13.2,GrabCar,GrabPay,Regular,4.88,4.8,14,11.0,Heavy Rain,1,Medium,1.2,0,0,15.33,Android,Current,1,Customer Cancelled,1,3.4,Changed mind,,,
BK2026009466,C100744,D50539,2026-06-21 17:03:41,2026-06-21,17,Sunday,1,1,Clementi,Residential/Student,Jurong East,Residential/Commercial,21.41,59.2,GrabCar Plus,Cash,New,4.76,4.8,5,11.7,Light Rain,1,High,1.43,0,0,54.3,Android,Current,1,Customer Cancelled,1,3.8,App or payment issue,,,
BK2026003763,C102113,D51105,2026-03-10 04:00:09,2026-03-10,4,Tuesday,0,0,Ang Mo Kio,Residential,CBD,Business,19.88,28.6,JustGrab,Card,New,5.0,4.76,6,3.9,Light Rain,1,Medium,1.16,0,0,31.45,iOS,Current,0,Customer Cancelled,1,3.2,Found alternative transport,,,
BK2026000214,C100933,D50114,2026-01-04 15:17:12,2026-01-04,15,Sunday,1,0,Changi,Airport,Ang Mo Kio,Residential,22.12,49.2,JustGrab,Card,New,5.0,4.45,9,5.8,Cloudy,0,Medium,1.0,0,0,32.93,iOS,Current,0,Completed,0,,Not Cancelled,6.4,50.4,33.67
BK2026000779,C103181,D50173,2026-01-14 17:57:14,2026-01-14,17,Wednesday,0,1,Sentosa,Leisure,Marina Bay,Business/Leisure,19.68,37.3,GrabCar,Cash,High Value,4.57,4.82,0,17.3,Cloudy,0,High,1.31,0,0,37.51,iOS,Current,0,Completed,0,,Not Cancelled,16.2,42.5,38.12
BK2026003497,C102882,D50639,2026-03-05 01:03:18,2026-03-05,1,Thursday,0,0,Serangoon,Residential,Yishun,Residential,7.61,11.5,JustGrab,Cash,Regular,5.0,4.72,16,8.7,Cloudy,0,Medium,1.0,0,0,13.17,Android,Current,0,Completed,0,,Not Cancelled,11.7,8.9,13.44
BK2026008818,C102319,D51428,2026-06-10 02:10:45,2026-06-10,2,Wednesday,0,0,Woodlands,Residential,Orchard,Retail,21.56,37.8,JustGrab,GrabPay,Regular,4.58,4.99,9,6.7,Light Rain,1,Low,1.23,0,0,36.18,iOS,Current,1,Customer Cancelled,1,0.8,Driver took too long,,,
BK2026002044,C101430,D50553,2026-02-06 11:48:08,2026-02-06,11,Friday,0,0,Orchard,Retail,Punggol,Residential,7.84,15.3,GrabCar,GrabPay,Regular,4.79,4.79,12,5.7,Cloudy,0,Medium,1.0,0,0,14.53,iOS,One version behind,0,Completed,0,,Not Cancelled,8.7,10.2,14.31
BK2026005421,C101885,D50491,2026-04-08 10:10:08,2026-04-08,10,Wednesday,0,0,Changi,Airport,Jurong East,Residential/Commercial,19.54,29.3,GrabShare,Card,New,4.48,5.0,6,8.4,Clear,0,Medium,1.0,1,3,21.76,Android,Current,0,Completed,0,,Not Cancelled,10.1,30.1,23.74
BK2026006155,C100168,D50008,2026-04-21 12:04:13,2026-04-21,12,Tuesday,0,0,Changi,Airport,Queenstown,Residential,18.67,24.2,JustGrab,GrabPay,New,4.9,5.0,7,12.1,Clear,0,Low,1.0,1,3,23.31,Android,One version behind,0,Completed,0,,Not Cancelled,12.1,24.8,22.82
BK2026008358,C101018,D51007,2026-05-31 17:21:25,2026-05-31,17,Sunday,1,1,Ang Mo Kio,Residential,Punggol,Residential,7.43,12.9,GrabShare,GrabPay,Regular,4.75,4.48,5,4.4,Clear,0,Medium,1.2,0,0,13.31,Android,Current,0,Completed,0,,Not Cancelled,5.3,6.5,13.63
BK2026008708,C102181,D50208,2026-06-07 19:29:46,2026-06-07,19,Sunday,1,1,Punggol,Residential,Marina Bay,Business/Leisure,12.52,43.0,GrabCar Plus,GrabPay,Occasional,4.25,4.81,6,8.3,Cloudy,0,Severe,1.41,0,0,33.98,iOS,Current,4,Customer Cancelled,1,1.1,Fare too high,,,
BK2026008466,C102805,D50870,2026-06-02 18:32:22,2026-06-02,18,Tuesday,0,1,Changi,Airport,Marina Bay,Business/Leisure,18.9,36.1,JustGrab,Corporate,Occasional,4.75,4.74,1,10.2,Clear,0,Medium,1.15,0,0,30.95,iOS,Current,0,Completed,0,,Not Cancelled,8.5,36.2,33.59
BK2026004168,C100539,D50779,2026-03-17 11:50:00,2026-03-17,11,Tuesday,0,0,Orchard,Retail,Serangoon,Residential,9.32,16.6,GrabCar,Card,Regular,3.89,4.56,12,3.7,Cloudy,0,Medium,1.0,0,0,16.36,iOS,Current,1,Completed,0,,Not Cancelled,3.8,17.3,15.71
BK2026003789,C102766,D50163,2026-03-10 15:58:06,2026-03-10,15,Tuesday,0,0,Orchard,Retail,Sentosa,Leisure,19.47,45.9,JustGrab,Card,Regular,4.38,4.58,14,2.2,Clear,0,Medium,1.0,0,0,29.75,Android,Current,1,Completed,0,,Not Cancelled,1.0,44.9,31.43
BK2026000584,C101286,D51149,2026-01-11 04:08:16,2026-01-11,4,Sunday,1,0,Jurong East,Residential/Commercial,Ang Mo Kio,Residential,14.87,33.5,JustGrab,GrabPay,Regular,4.77,4.89,7,2.5,Cloudy,0,High,1.0,0,0,23.43,iOS,One version behind,1,Customer Cancelled,1,4.8,Found alternative transport,,,
BK2026009912,C102052,D50882,2026-06-29 09:40:56,2026-06-29,9,Monday,0,1,Yishun,Residential,Orchard,Retail,1.42,4.0,JustGrab,Corporate,Regular,4.66,4.87,6,12.3,Heavy Rain,1,High,1.34,0,0,6.28,Android,Current,0,Completed,0,,Not Cancelled,14.6,7.3,4.54
BK2026009987,C100151,D50512,2026-06-30 17:22:11,2026-06-30,17,Tuesday,0,1,Jurong East,Residential/Commercial,Tampines,Residential,8.09,26.6,JustGrab,Card,Occasional,4.55,4.84,7,13.4,Light Rain,1,Severe,1.52,1,3,16.9,iOS,Current,0,Customer Cancelled,1,8.4,Fare too high,,,
BK2026000117,C102317,D51116,2026-01-02 22:13:36,2026-01-02,22,Friday,0,0,Marina Bay,Business/Leisure,Orchard,Retail,10.46,22.5,GrabCar,Card,Occasional,4.45,4.93,12,1.0,Clear,0,Medium,1.0,0,0,18.36,Android,Current,0,Completed,0,,Not Cancelled,4.2,24.7,20.37
BK2026006645,C101849,D50344,2026-05-01 02:14:31,2026-05-01,2,Friday,0,0,Jurong East,Residential/Commercial,Punggol,Residential,6.44,12.5,JustGrab,GrabPay,Occasional,4.61,4.58,12,2.7,Clear,0,Low,1.0,0,0,12.06,iOS,Current,1,Customer Cancelled,1,1.6,Fare too high,,,
BK2026009034,C101687,D50974,2026-06-13 16:21:50,2026-06-13,16,Saturday,1,0,Serangoon,Residential,Jurong East,Residential/Commercial,7.99,10.3,GrabCar Plus,Cash,Regular,4.64,4.69,3,4.9,Cloudy,0,Low,1.0,0,0,16.36,Android,One version behind,0,Completed,0,,Not Cancelled,8.0,16.1,16.69
BK2026009952,C101238,D50003,2026-06-30 01:58:29,2026-06-30,1,Tuesday,0,0,Bukit Timah,Residential,Clementi,Residential/Student,13.28,33.6,JustGrab,GrabPay,Regular,4.57,4.8,12,7.9,Clear,0,High,1.0,0,0,21.78,Android,Outdated,0,Customer Cancelled,1,2.8,Changed mind,,,
BK2026008960,C100760,D51257,2026-06-12 08:03:04,2026-06-12,8,Friday,0,1,Serangoon,Residential,Marina Bay,Business/Leisure,6.59,16.4,JustGrab,GrabPay,Occasional,4.34,4.38,8,8.6,Cloudy,0,High,1.33,0,0,14.97,Android,Current,1,Customer Cancelled,1,6.9,Driver took too long,,,
BK2026001764,C102518,D50327,2026-02-02 01:54:45,2026-02-02,1,Monday,0,0,Punggol,Residential,Changi,Airport,11.6,21.4,JustGrab,Card,Occasional,4.47,4.64,5,5.7,Heavy Rain,1,Low,1.1,1,2,17.77,iOS,Current,0,Customer Cancelled,1,0.8,Driver took too long,,,
